"Localized Device Description","Country","Esn","Region Code Display Name","Ip","Device Description","Ts","Near Location"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","60.243.72.0","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-29 14:23:19","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633e:85ac:13f3:d5b3:99c4:cd17","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-29 07:38:14","MUKKANAHALLI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633f:80eb:7c5c:7092:400c:6fce","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-28 15:17:33","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6328:c8dc:cb1d:1eab:b090:4d19","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-28 14:59:21","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6328:c8dc:cb1d:1eab:b090:4d19","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-28 12:02:52","MELUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6332:89ad:57ef:1022:1482:d01f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-27 15:15:30","REDDIYUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634c:993a:d76f:7c37:39e7:980c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-27 12:43:39","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6324:ffd1:5baa:ce5:4ad4:31d1","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-27 05:37:58","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634f:5b33:f82e:fcd5:d3c6:2d16","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-27 04:20:09","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","110.224.82.59","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-26 14:56:32","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","27.4.45.102","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-25 18:57:55","KOVALAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634b:a8d7:ef7d:da93:4070:761f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-25 15:05:39","PALLAVARAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633b:e2e6:ae7b:b40c:b811:fbc9","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-24 02:29:30","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","27.60.1.140","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-21 15:04:59","DODHPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a639:ec27:0:0:21b2:823f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-21 06:54:12","CHHATIKARA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a5ff:a589:0:0:2195:9c7e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-21 02:42:40","MIRZAPUR SAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","27.60.3.193","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-20 17:12:01","BHAGAT KA NAGLA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a67d:7cb7:0:0:2143:1ee8","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-20 11:16:35","ALIPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","223.184.189.229","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-20 06:31:08","NANAUTA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a63f:6fc9:0:0:2114:e750","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-20 05:53:18","SIKANDARPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a63f:6fc9:0:0:2114:e750","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-20 03:07:29","SIKANDARPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","223.184.185.217","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-19 15:13:17","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","223.184.185.217","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-19 14:49:31","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:a5ff:facd:0:0:20be:a3de","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-19 11:24:52","HARRAWALA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","223.184.187.45","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-19 07:36:12","BARAUT"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a5ff:a585:0:0:209d:12ef","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-19 06:43:07","MIRZAPUR SAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:86a9:16a:0:0:2299:3c1b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-19 02:49:17","ALIGANJ"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.219.195.48","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-18 14:54:14","DAUPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:86ad:7ab0:0:0:2243:c811","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-18 10:53:38","DADUBAS"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.219.197.122","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-18 05:06:13","KAHRAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:86b4:f7c9:0:0:2217:9617","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-18 03:10:15","PANTHGAON"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.219.195.81","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-17 14:27:09","MODI NAGAR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:86ad:7a28:0:0:21c3:de54","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-17 14:24:25","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.219.199.41","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-17 07:20:15","AJROI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:86bd:2981:0:0:2197:968e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-17 03:40:09","GULZARPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.219.192.190","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-16 14:50:13","AZAMPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","106.219.198.205","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-16 07:15:07","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:86bb:d28:0:0:2114:1344","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-16 03:17:18","JATPURA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","106.219.197.69","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-15 18:03:58","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:86b5:648f:0:0:20c3:7540","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-15 14:51:07","KHAJUHA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","27.60.3.209","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-15 07:05:50","PILIBHIT"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:a67f:aa24:0:0:1e84:4ced","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-15 03:07:56","SAHASWAN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","106.205.168.210","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-14 05:01:35","NAINITAL"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:84c2:b5b1:0:0:1b62:4c98","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-14 02:45:30","BAGHPAT"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:8249:2912:0:0:1b26:3589","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-13 18:51:34","JAITPUR PATTI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.205.171.236","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-13 07:04:00","MAHOLI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:84cf:4913:0:0:1a6a:bc65","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-12 05:23:26","PINAHAT"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","103.145.54.116","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-12 03:00:02","BAREILLY"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.205.172.182","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-11 18:32:02","JEORI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:84d3:1ccb:0:0:1a04:c6cd","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-11 16:03:23","MANSURPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.207.174","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-11 06:56:46","BUDHERA ZAHIDPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.207.174","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-11 06:28:57","BUDHERA ZAHIDPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.202.25","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-10 15:50:38","AGRA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.202.25","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-10 12:41:46","AGRA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.202.172","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-10 07:08:50","GOKUL"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:8255:faa2:0:0:1958:4470","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-10 02:58:24","SENDHA"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","110.226.195.85","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-09 14:49:12","DEHRADUN"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.195.66","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-09 06:59:26","NAGLA MAHANAND"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","2401:4900:8247:5de6:0:0:18d7:f67f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-09 03:52:46","GULZARPUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.197.13","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-08 17:46:02","BAPARSI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","110.226.197.13","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-08 13:45:12","BAPARSI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:8265:dff4:0:0:1877:5a15","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-08 10:19:48","BIJNOR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","106.205.174.203","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-08 06:34:44","HARIDWAR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","106.205.174.171","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-07 14:51:15","PHONDAR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttar Pradesh","2401:4900:84db:416f:0:0:17cd:86a2","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-07 13:22:11","PATNI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Uttarakhand","106.205.174.240","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-07 06:27:35","HARIDWAR"
